id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2021-1557814,2021-01-29,000001,Vente,208000,66,,AV DE VERDUN,9160,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0375,,,49,63.08,,,,,,,,,1,3,Dépendance,,0,,,,,,2.327719,48.935403
2021-1557814,2021-01-29,000001,Vente,208000,64,,AV DE VERDUN,9160,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0375,,,60,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.327719,48.935403
2021-1557814,2021-01-29,000001,Vente,208000,66,,AV DE VERDUN,9160,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0375,,,49,63.08,,,,,,,,,1,2,Appartement,55,3,,,,,,2.327719,48.935403
2021-1557816,2021-01-28,000001,Vente,177000,14,,RUE CHAILLON,1435,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0385,,,106,56.5,217,,,,,,,,2,2,Appartement,56,3,,,,,,2.329585,48.936261
2021-1557816,2021-01-28,000001,Vente,177000,14,,RUE CHAILLON,1435,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0385,,,106,56.5,217,,,,,,,,2,3,Dépendance,,0,,,,,,2.329585,48.936261
2021-1557817,2021-01-21,000001,Vente,177000,18,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0313,,,668,60.8,678,,,,,,,,2,2,Appartement,58,3,,,,,,2.332128,48.938453
2021-1557817,2021-01-21,000001,Vente,177000,18,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0313,,,668,60.8,678,,,,,,,,2,3,Dépendance,,0,,,,,,2.332128,48.938453
2021-1557818,2021-01-25,000001,Vente,153800,66,,AV DE VERDUN,9160,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0375,,,27,61.18,,,,,,,,,1,4,Local industriel. commercial ou assimilé,60,0,,,,,,2.327719,48.935403
2021-1557822,2021-01-18,000001,Vente,116000,15,,AV PAUL HERBE,6655,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0308,,,186,,97,47.06,,,,,,,2,2,Appartement,43,2,,,,,,2.325915,48.939675
2021-1557822,2021-01-18,000001,Vente,116000,15,,AV PAUL HERBE,6655,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0308,,,186,,97,47.06,,,,,,,2,3,Dépendance,,0,,,,,,2.325915,48.939675
2021-1557823,2021-01-29,000001,Vente,355000,43,,QUAI ALFRED SISLEY,0037,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0105,,,15,102.81,,,,,,,,,1,1,Maison,91,4,,,,,,2.33347,48.940926
2021-1557826,2021-02-05,000001,Vente,132000,3,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,302,36.5,,,,,,,,,1,2,Appartement,36,1,,,,,,2.332382,48.934813
2021-1557887,2021-02-09,000001,Vente,205000,1,,MAIL ROGER PREVOT,8140,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0469,,,201,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.327176,48.943565
2021-1557887,2021-02-09,000001,Vente,205000,1,,MAIL ROGER PREVOT,8140,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0469,,,16,,22,73.25,,,,,,,2,2,Appartement,90,4,,,,,,2.327176,48.943565
2021-1557961,2021-01-19,000001,Vente,80000,39,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0175,,,261,,,,,,,,,,1,2,Appartement,22,1,,,,,,2.327666,48.92669
2021-1557968,2021-01-22,000001,Vente,98000,39,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0175,,,313,,,,,,,,,,1,2,Appartement,23,1,,,,,,2.327666,48.92669
2021-1557980,2021-01-22,000001,Vente,20000,4,,RUE PAUL SIGNAC,6658,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0491,,,200,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.325855,48.944007
2021-1558163,2021-01-22,000001,Vente,168000,208,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0283,,,131,,178,76.7,,,,,,,2,2,Appartement,13,0,,,,,,2.33398,48.934561
2021-1558163,2021-01-22,000001,Vente,168000,208,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0283,,,131,,178,76.7,,,,,,,2,4,Local industriel. commercial ou assimilé,81,0,,,,,,2.33398,48.934561
2021-1558167,2021-02-09,000001,Vente,544000,42,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0488,,,1,116.64,,,,,,,,,1,1,Maison,116,5,,,,,,2.326932,48.944472
2021-1558167,2021-02-09,000001,Vente,544000,42,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0488,,,60,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.326932,48.944472
2021-1558172,2021-02-05,000001,Vente,190000,66,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0348,,,142,67.27,,,,,,,,,1,3,Dépendance,,0,,,,,,2.329622,48.940747
2021-1558172,2021-02-05,000001,Vente,190000,66,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0348,,,142,67.27,,,,,,,,,1,2,Appartement,68,4,,,,,,2.329622,48.940747
2021-1558207,2021-01-21,000001,Vente,310000,1,,MAIL ROGER PREVOT,8140,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0469,,,205,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.327176,48.943565
2021-1558207,2021-01-21,000001,Vente,310000,1,,MAIL ROGER PREVOT,8140,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0469,,,101,91.25,18,,,,,,,,2,2,Appartement,88,4,,,,,,2.327176,48.943565
2021-1558207,2021-01-21,000001,Vente,310000,1,,MAIL ROGER PREVOT,8140,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0469,,,206,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.327176,48.943565
2021-1558445,2021-01-29,000001,Vente,7000,64,,AV DE VERDUN,9160,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0375,,,93,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.327719,48.935403
2021-1558446,2021-02-18,000001,Vente en l'état futur d'achèvement,475000,33,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0243,,,7034,12.5,,,,,,,,,1,3,Dépendance,,0,,,,,,2.327009,48.926443
2021-1558446,2021-02-18,000001,Vente en l'état futur d'achèvement,475000,33,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0243,,,1031,96.68,,,,,,,,,1,2,Appartement,100,5,,,,,,2.327009,48.926443
2021-1558446,2021-02-18,000001,Vente en l'état futur d'achèvement,475000,33,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0243,,,7042,12.5,,,,,,,,,1,3,Dépendance,,0,,,,,,2.327009,48.926443
2021-1558514,2021-02-06,000001,Vente,98000,39,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0175,,,393,22.77,,,,,,,,,1,2,Appartement,22,1,,,,,,2.327666,48.92669
2021-1558515,2021-02-04,000001,Vente,102000,39,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0175,,,353,22.77,,,,,,,,,1,2,Appartement,24,1,,,,,,2.327666,48.92669
2021-1558568,2021-02-10,000001,Vente,173000,15,,AV PAUL HERBE,6655,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0308,,,171,,94,68.63,,,,,,,2,3,Dépendance,,0,,,,,,2.325915,48.939675
2021-1558568,2021-02-10,000001,Vente,173000,15,,AV PAUL HERBE,6655,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0308,,,171,,94,68.63,,,,,,,2,2,Appartement,69,4,,,,,,2.325915,48.939675
2021-1558671,2021-03-01,000001,Vente,147000,42,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0313,,,176,,203,59,,,,,,,2,2,Appartement,58,3,,,,,,2.332128,48.938453
2021-1558671,2021-03-01,000001,Vente,147000,42,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0313,,,176,,203,59,,,,,,,2,3,Dépendance,,0,,,,,,2.332128,48.938453
2021-1559100,2021-03-08,000001,Vente,110000,208,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0283,,,173,,215,27.38,,,,,,,2,2,Appartement,27,1,,,,,,2.33398,48.934561
2021-1559100,2021-03-08,000001,Vente,110000,208,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0283,,,173,,215,27.38,,,,,,,2,3,Dépendance,,0,,,,,,2.33398,48.934561
2021-1559311,2021-02-26,000001,Vente,182000,43,,RUE DU HAUT DE LA NOUE,4410,92390,92078,Villeneuve-la-Garenne,92,,,920780000M0171,,,1310,,1312,69.1,,,,,,,2,2,Appartement,64,4,,,,,,2.326408,48.932486
2021-1559311,2021-02-26,000001,Vente,182000,43,,RUE DU HAUT DE LA NOUE,4410,92390,92078,Villeneuve-la-Garenne,92,,,920780000M0171,,,1310,,1312,69.1,,,,,,,2,3,Dépendance,,0,,,,,,2.326408,48.932486
2021-1559338,2021-03-05,000001,Vente,145000,28,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0313,,,466,58,,,,,,,,,1,2,Appartement,58,3,,,,,,2.332128,48.938453
2021-1559338,2021-03-05,000001,Vente,145000,28,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0313,,,466,58,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332128,48.938453
2021-1559338,2021-03-05,000001,Vente,145000,20,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0313,,,313,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332128,48.938453
2021-1559338,2021-03-05,000001,Vente,145000,20,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0313,,,313,,,,,,,,,,1,2,Appartement,45,2,,,,,,2.332128,48.938453
2021-1559559,2021-03-22,000001,Vente,229000,19,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0468,,,456,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.327129,48.943904
2021-1559559,2021-03-22,000001,Vente,229000,5,,MAIL ROGER PREVOT,8140,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0468,,,318,54.94,508,,,,,,,,2,2,Appartement,56,3,,,,,,2.327129,48.943904
2021-1559563,2021-03-22,000001,Vente,259000,30,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0478,,,39,62.54,,,,,,,,,1,2,Appartement,61,3,,,,,,2.327526,48.944384
2021-1559563,2021-03-22,000001,Vente,259000,30,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0478,,,84,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.327526,48.944384
2021-1559709,2021-03-15,000001,Vente,190000,64,,AV DE VERDUN,9160,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0375,,,216,76.73,,,,,,,,,1,4,Local industriel. commercial ou assimilé,76,0,,,,,,2.327719,48.935403
2021-1559709,2021-03-15,000001,Vente,190000,64,,AV DE VERDUN,9160,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0375,,,139,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,12,0,,,,,,2.327719,48.935403
2021-1559724,2021-03-06,000001,Vente,104500,39,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0175,,,318,,,,,,,,,,1,2,Appartement,24,1,,,,,,2.327666,48.92669
2021-1559832,2021-03-25,000001,Vente,5000,64,,AV DE VERDUN,9160,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0375,,,54,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.327719,48.935403
2021-1559834,2021-03-22,000001,Vente,146000,15,,AV PAUL HERBE,6655,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0308,,,152,,65,57.25,,,,,,,2,3,Dépendance,,0,,,,,,2.325915,48.939675
2021-1559834,2021-03-22,000001,Vente,146000,15,,AV PAUL HERBE,6655,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0308,,,152,,65,57.25,,,,,,,2,2,Appartement,60,3,,,,,,2.325915,48.939675
2021-1559839,2021-03-19,000001,Vente,121000,37,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0378,,,201,58.45,327,,,,,,,,2,2,Appartement,58,2,,,,,,2.328071,48.937802
2021-1559839,2021-03-19,000001,Vente,121000,37,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0378,,,201,58.45,327,,,,,,,,2,3,Dépendance,,0,,,,,,2.328071,48.937802
2021-1559860,2021-03-16,000001,Vente,390000,8,,VLA EDMOND RARCHAERT,3136,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0085,,,14,112.41,,,,,,,,,1,1,Maison,112,6,,,,,,2.333157,48.941578
2021-1560037,2021-03-26,000001,Vente,349000,43,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0491,,,428,85.8,,,,,,,,,1,2,Appartement,85,4,,,,,,2.325855,48.944007
2021-1560037,2021-03-26,000001,Vente,349000,33,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0491,,,528,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.325855,48.944007
2021-1560037,2021-03-26,000001,Vente,349000,33,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0491,,,527,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.325855,48.944007
2021-1560327,2021-03-29,000001,Vente,149000,31,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0302,,,211,45.65,93,,,,,,,,2,2,Appartement,44,2,,,,,,2.330901,48.940239
2021-1560327,2021-03-29,000001,Vente,149000,31,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0302,,,211,45.65,93,,,,,,,,2,3,Dépendance,,0,,,,,,2.330901,48.940239
2021-1560368,2021-03-31,000001,Vente,1667181.6,88,,VOIE PROMENADE,7169,92390,92078,Villeneuve-la-Garenne,92,,,920780000L0323,,2,,,,,,,,,,,0,,,,,,,,,,2.328239,48.934882
2021-1560368,2021-03-31,000001,Vente,1667181.6,88,,VOIE PROMENADE,7169,92390,92078,Villeneuve-la-Garenne,92,,,920780000L0323,,3,,,,,,,,,,,0,,,,,,,,,,2.328239,48.934882
2021-1560368,2021-03-31,000001,Vente,1667181.6,88,,VOIE PROMENADE,7169,92390,92078,Villeneuve-la-Garenne,92,,,920780000L0323,,4,,,,,,,,,,,0,,,,,,,,,,2.328239,48.934882
2021-1560368,2021-03-31,000001,Vente,1667181.6,88,,VOIE PROMENADE,7169,92390,92078,Villeneuve-la-Garenne,92,,,920780000L0323,,5,,,,,,,,,,,0,,,,,,,,,,2.328239,48.934882
2021-1560371,2021-03-31,000001,Vente,207000,156,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000J0107,,,157,72.04,177,,,,,,,,2,3,Dépendance,,0,,,,,,2.333297,48.931066
2021-1560371,2021-03-31,000001,Vente,207000,156,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000J0107,,,157,72.04,177,,,,,,,,2,3,Dépendance,,0,,,,,,2.333297,48.931066
2021-1560371,2021-03-31,000001,Vente,207000,154,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000J0107,,,266,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.333297,48.931066
2021-1560371,2021-03-31,000001,Vente,207000,156,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000J0107,,,157,72.04,177,,,,,,,,2,2,Appartement,77,4,,,,,,2.333297,48.931066
2021-1560402,2021-03-31,000001,Vente,182500,14,,RUE CHAILLON,1435,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0385,,,162,,52,64.7,,,,,,,2,3,Dépendance,,0,,,,,,2.329585,48.936261
2021-1560402,2021-03-31,000001,Vente,182500,14,,RUE CHAILLON,1435,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0385,,,162,,52,64.7,,,,,,,2,2,Appartement,56,3,,,,,,2.329585,48.936261
2021-1560426,2021-04-02,000001,Vente,157000,14,,RUE CHAILLON,1435,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0385,,,105,65.81,216,,,,,,,,2,2,Appartement,56,3,,,,,,2.329585,48.936261
2021-1560426,2021-04-02,000001,Vente,157000,14,,RUE CHAILLON,1435,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0385,,,105,65.81,216,,,,,,,,2,3,Dépendance,,0,,,,,,2.329585,48.936261
2021-1560477,2021-04-15,000001,Vente en l'état futur d'achèvement,30000,33,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0243,,,7093,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.327009,48.926443
2021-1560477,2021-04-15,000001,Vente en l'état futur d'achèvement,30000,33,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0243,,,7085,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.327009,48.926443
2021-1560632,2021-04-14,000001,Vente,10000,19,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0468,,,407,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.327129,48.943904
2021-1560640,2021-04-16,000001,Vente,99000,39,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0175,,,446,22.8,,,,,,,,,1,2,Appartement,22,1,,,,,,2.327666,48.92669
2021-1560711,2021-04-07,000001,Vente,176000,2,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0143,,,18,69.16,49,,,,,,,,2,3,Dépendance,,0,,,,,,2.332124,48.936723
2021-1560711,2021-04-07,000001,Vente,176000,2,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0143,,,18,69.16,49,,,,,,,,2,2,Appartement,65,4,,,,,,2.332124,48.936723
2021-1560970,2021-04-13,000001,Vente,229000,6,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0142,,,147,,31,85.34,,,,,,,2,2,Appartement,84,5,,,,,,2.331243,48.937179
2021-1560970,2021-04-13,000001,Vente,229000,6,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0142,,,147,,31,85.34,,,,,,,2,3,Dépendance,,0,,,,,,2.331243,48.937179
2021-1561024,2021-04-30,000001,Vente,160000,5,,MAIL ROGER PREVOT,8140,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0468,,,309,42.12,,,,,,,,,1,2,Appartement,42,2,,,,,,2.327129,48.943904
2021-1561024,2021-04-30,000001,Vente,160000,19,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0468,,,459,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.327129,48.943904
2021-1561251,2021-04-28,000001,Vente,195000,64,,AV DE VERDUN,9160,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0375,,,146,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.327719,48.935403
2021-1561251,2021-04-28,000001,Vente,195000,72,B,AV DE VERDUN,9160,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0375,,,220,81,,,,,,,,,1,2,Appartement,80,4,,,,,,2.327719,48.935403
2021-1561251,2021-04-28,000001,Vente,195000,72,B,AV DE VERDUN,9160,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0375,,,220,81,,,,,,,,,1,3,Dépendance,,0,,,,,,2.327719,48.935403
2021-1561258,2021-04-16,000001,Vente,293329.94,6,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0142,,,147,,31,,,,,,,,2,3,Dépendance,,0,,,,,,2.331243,48.937179
2021-1561258,2021-04-16,000001,Vente,293329.94,6,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0142,,,147,,31,,,,,,,,2,2,Appartement,84,5,,,,,,2.331243,48.937179
2021-1561293,2021-05-04,000001,Vente,93000,39,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0175,,,418,22.07,,,,,,,,,1,2,Appartement,22,1,,,,,,2.327666,48.92669
2021-1561297,2021-02-19,000001,Vente,197000,44,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0314,,,109,,34,80.55,,,,,,,2,2,Appartement,71,4,,,,,,2.329436,48.937947
2021-1561297,2021-02-19,000001,Vente,197000,44,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0314,,,109,,34,80.55,,,,,,,2,3,Dépendance,,0,,,,,,2.329436,48.937947
2021-1561315,2021-03-26,000001,Vente,172000,37,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0378,,,250,84.6,292,,,,,,,,2,3,Dépendance,,0,,,,,,2.328071,48.937802
2021-1561315,2021-03-26,000001,Vente,172000,37,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0378,,,250,84.6,292,,,,,,,,2,2,Appartement,82,4,,,,,,2.328071,48.937802
2021-1561343,2021-05-04,000001,Vente,118500,39,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0175,,,283,22.5,,,,,,,,,1,2,Appartement,22,1,,,,,,2.327666,48.92669
2021-1561360,2021-02-25,000001,Vente,153000,16,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0313,,,705,60.15,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332128,48.938453
2021-1561360,2021-02-25,000001,Vente,153000,16,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0313,,,682,,,,,,,,,,1,2,Appartement,58,3,,,,,,2.332128,48.938453
2021-1561360,2021-02-25,000001,Vente,153000,16,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0313,,,705,60.15,,,,,,,,,1,2,Appartement,58,3,,,,,,2.332128,48.938453
2021-1561360,2021-02-25,000001,Vente,153000,16,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0313,,,682,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332128,48.938453
2021-1561554,2021-04-30,000001,Vente,95000,39,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0175,,,330,22.06,,,,,,,,,1,2,Appartement,22,1,,,,,,2.327666,48.92669
2021-1561585,2021-04-23,000001,Vente,250000,23,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0468,,,110,92.38,504,,,,,,,,2,2,Appartement,92,4,,,,,,2.327129,48.943904
2021-1561585,2021-04-23,000001,Vente,250000,23,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0468,,,110,92.38,504,,,,,,,,2,3,Dépendance,,0,,,,,,2.327129,48.943904
2021-1561585,2021-04-23,000001,Vente,250000,19,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0468,,,426,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.327129,48.943904
2021-1561725,2021-05-11,000001,Vente,135000,15,,AV PAUL HERBE,6655,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0308,,,130,,48,56.85,,,,,,,2,2,Appartement,57,3,,,,,,2.325915,48.939675
2021-1561725,2021-05-11,000001,Vente,135000,15,,AV PAUL HERBE,6655,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0308,,,130,,48,56.85,,,,,,,2,3,Dépendance,,0,,,,,,2.325915,48.939675
2021-1561726,2021-04-08,000001,Vente,104000,39,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0175,,,348,22.59,,,,,,,,,1,2,Appartement,22,1,,,,,,2.327666,48.92669
2021-1561730,2021-04-23,000001,Vente,160000,1,,RUE DU HAUT DE LA NOUE,4410,92390,92078,Villeneuve-la-Garenne,92,,,920780000M0171,,,10,,94,53.45,,,,,,,2,3,Dépendance,,0,,,,,,2.326408,48.932486
2021-1561730,2021-04-23,000001,Vente,160000,1,,RUE DU HAUT DE LA NOUE,4410,92390,92078,Villeneuve-la-Garenne,92,,,920780000M0171,,,10,,94,53.45,,,,,,,2,2,Appartement,53,3,,,,,,2.326408,48.932486
2021-1561731,2021-04-19,000001,Vente,154460,31,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0302,,,101,,219,45.03,,,,,,,2,3,Dépendance,,0,,,,,,2.330901,48.940239
2021-1561731,2021-04-19,000001,Vente,154460,31,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0302,,,101,,219,45.03,,,,,,,2,2,Appartement,44,2,,,,,,2.330901,48.940239
2021-1561733,2021-04-23,000001,Vente,145000,44,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0314,,,119,,40,58.75,,,,,,,2,2,Appartement,56,3,,,,,,2.329436,48.937947
2021-1561733,2021-04-23,000001,Vente,145000,44,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0314,,,119,,40,58.75,,,,,,,2,3,Dépendance,,0,,,,,,2.329436,48.937947
2021-1561736,2021-04-26,000001,Vente,260000,42,,QUAI ALFRED SISLEY,0037,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0219,,,58,60.7,,,,,,,,,1,2,Appartement,60,3,,,,,,2.334434,48.940567
2021-1561736,2021-04-26,000001,Vente,260000,42,,QUAI ALFRED SISLEY,0037,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0219,,,150,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.334434,48.940567
2021-1561790,2021-04-20,000001,Vente,255000,1,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0467,,,29,60.37,,,,,,,,,1,2,Appartement,60,3,,,,,,2.329509,48.943232
2021-1561790,2021-04-20,000001,Vente,255000,1,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0467,,,5,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.329509,48.943232
2021-1561927,2021-04-22,000001,Vente,105000,39,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0175,,,270,21.17,,,,,,,,,1,2,Appartement,21,1,,,,,,2.327666,48.92669
