id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2023-1225845,2023-02-10,000001,Vente en l'état futur d'achèvement,540284,24,,QUAI ALFRED SISLEY,0037,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0054,,,71,157.4,,,,,,,,,1,,,,,,,,,,2.335188,48.938541
2023-1225845,2023-02-10,000001,Vente en l'état futur d'achèvement,540284,24,,QUAI ALFRED SISLEY,0037,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0054,,,134,,,,,,,,,,1,,,,,,,,,,2.335188,48.938541
2023-1225874,2023-02-10,000001,Vente en l'état futur d'achèvement,301000,24,,QUAI ALFRED SISLEY,0037,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0054,,,18,71,,,,,,,,,1,,,,,,,,,,2.335188,48.938541
2023-1225874,2023-02-10,000001,Vente en l'état futur d'achèvement,301000,24,,QUAI ALFRED SISLEY,0037,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0054,,,95,,,,,,,,,,1,,,,,,,,,,2.335188,48.938541
2023-1225961,2023-02-09,000001,Vente,160000,42,,QUAI ALFRED SISLEY,0037,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0219,,,3,,,,,,,,,,1,2,Appartement,61,3,,,,,,2.334434,48.940567
2023-1225961,2023-02-09,000001,Vente,160000,42,,QUAI ALFRED SISLEY,0037,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0219,,,124,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.334434,48.940567
2023-1225961,2023-02-09,000001,Vente,160000,42,,QUAI ALFRED SISLEY,0037,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0219,,,100,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.334434,48.940567
2023-1226152,2023-02-16,000001,Vente,150000,15,,AV PAUL HERBE,6655,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0308,,,111,,66,56.03,,,,,,,2,2,Appartement,56,3,,,,,,2.325915,48.939675
2023-1226152,2023-02-16,000001,Vente,150000,15,,AV PAUL HERBE,6655,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0308,,,111,,66,56.03,,,,,,,2,3,Dépendance,,0,,,,,,2.325915,48.939675
2023-1226207,2023-02-23,000001,Vente,325000,18,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0471,,,57,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.328803,48.943936
2023-1226207,2023-02-23,000001,Vente,325000,18,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0471,,,2,77.35,,,,,,,,,1,2,Appartement,78,4,,,,,,2.328803,48.943936
2023-1226207,2023-02-23,000001,Vente,325000,18,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0471,,,2,77.35,,,,,,,,,1,3,Dépendance,,0,,,,,,2.328803,48.943936
2023-1226409,2023-02-22,000001,Vente,187500,9,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,427,79.85,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2023-1226409,2023-02-22,000001,Vente,187500,9,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,427,79.85,,,,,,,,,1,2,Appartement,81,4,,,,,,2.332382,48.934813
2023-1226459,2023-02-21,000001,Vente,246000,30,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0478,,,85,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.327526,48.944384
2023-1226459,2023-02-21,000001,Vente,246000,30,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0478,,,37,61.96,,,,,,,,,1,2,Appartement,61,2,,,,,,2.327526,48.944384
2023-1226498,2023-02-10,000001,Vente,129800,204,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0286,,,1436,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.334307,48.934052
2023-1226498,2023-02-10,000001,Vente,129800,21,,ALL SAINT PAUL,8300,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0286,,,1624,,811,,,,,,,,2,2,Appartement,96,5,,,,,,2.334307,48.934052
2023-1226646,2023-03-03,000001,Vente,158000,200,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0286,,,1114,,,,,,,,,,1,2,Appartement,37,2,,,,,,2.334307,48.934052
2023-1226646,2023-03-03,000001,Vente,158000,204,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0286,,,1552,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.334307,48.934052
2023-1226712,2023-03-06,000001,Vente,582000,2,,RUE DE L ARBRE AUX 40 ECUS,0045,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0178,,,,,,,,,,,,,0,1,Maison,121,4,S,sols,,,663,2.333497,48.939611
2023-1226731,2023-02-15,000001,Vente,165000,64,,AV DE VERDUN,9160,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0375,,,208,48.65,,,,,,,,,1,3,Dépendance,,0,,,,,,2.327719,48.935403
2023-1226731,2023-02-15,000001,Vente,165000,64,,AV DE VERDUN,9160,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0375,,,208,48.65,,,,,,,,,1,3,Dépendance,,0,,,,,,2.327719,48.935403
2023-1226731,2023-02-15,000001,Vente,165000,64,,AV DE VERDUN,9160,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0375,,,208,48.65,,,,,,,,,1,2,Appartement,50,2,,,,,,2.327719,48.935403
2023-1226788,2023-02-24,000001,Vente,186000,204,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0286,,,1401,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.334307,48.934052
2023-1226788,2023-02-24,000001,Vente,186000,17,,ALL SAINT PAUL,8300,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0286,,,310,49.24,,,,,,,,,1,2,Appartement,49,2,,,,,,2.334307,48.934052
2023-1226916,2023-03-01,000001,Vente,220000,208,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0283,,,152,,202,78.46,,,,,,,2,3,Dépendance,,0,,,,,,2.33398,48.934561
2023-1226916,2023-03-01,000001,Vente,220000,208,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0283,,,152,,202,78.46,,,,,,,2,2,Appartement,81,4,,,,,,2.33398,48.934561
2023-1226917,2023-02-22,000001,Vente en l'état futur d'achèvement,385000,32,,QUAI ALFRED SISLEY,0037,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0221,,,13,59.56,,,,,,,,,1,2,Appartement,59,3,,,,,,2.334209,48.939489
2023-1226917,2023-02-22,000001,Vente en l'état futur d'achèvement,385000,32,,QUAI ALFRED SISLEY,0037,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0221,,,116,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.334209,48.939489
2023-1227222,2023-03-01,000001,Vente,155000,39,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0175,,,244,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.327666,48.92669
2023-1227222,2023-03-01,000001,Vente,155000,39,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0175,,,358,34.56,,,,,,,,,1,2,Appartement,34,2,,,,,,2.327666,48.92669
2023-1227228,2023-03-21,000001,Vente,153500,12,,RUE HENRI BARBUSSE,4420,92390,92078,Villeneuve-la-Garenne,92,,,920780000H0143,,,169,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.334997,48.936893
2023-1227228,2023-03-21,000001,Vente,153500,12,,RUE HENRI BARBUSSE,4420,92390,92078,Villeneuve-la-Garenne,92,,,920780000H0143,,,137,55.09,,,,,,,,,1,2,Appartement,53,3,,,,,,2.334997,48.936893
2023-1227229,2023-03-17,000001,Vente,200000,37,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0378,,,243,102.9,313,,318,,,,,,3,2,Appartement,99,5,,,,,,2.328071,48.937802
2023-1227229,2023-03-17,000001,Vente,200000,37,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0378,,,243,102.9,313,,318,,,,,,3,3,Dépendance,,0,,,,,,2.328071,48.937802
2023-1227485,2023-03-27,000001,Vente en l'état futur d'achèvement,449000,32,,QUAI ALFRED SISLEY,0037,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0221,,,109,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.334209,48.939489
2023-1227485,2023-03-27,000001,Vente en l'état futur d'achèvement,449000,32,,QUAI ALFRED SISLEY,0037,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0221,,,34,67.05,,,,,,,,,1,2,Appartement,67,3,,,,,,2.334209,48.939489
2023-1227486,2023-03-20,000001,Vente en l'état futur d'achèvement,569000,32,,QUAI ALFRED SISLEY,0037,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0221,,,70,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.334209,48.939489
2023-1227486,2023-03-20,000001,Vente en l'état futur d'achèvement,569000,32,,QUAI ALFRED SISLEY,0037,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0221,,,18,81.59,,,,,,,,,1,2,Appartement,80,4,,,,,,2.334209,48.939489
2023-1227487,2023-03-27,000001,Vente,165250,3,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,305,74.5,,,,,,,,,1,2,Appartement,75,4,,,,,,2.332382,48.934813
2023-1227545,2023-03-30,000001,Vente,143000,39,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0175,,,236,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.327666,48.92669
2023-1227545,2023-03-30,000001,Vente,143000,39,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0175,,,272,34.7,,,,,,,,,1,2,Appartement,34,2,,,,,,2.327666,48.92669
2023-1227614,2023-03-08,000001,Vente,456595.9,18,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0471,,,2,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.328803,48.943936
2023-1227614,2023-03-08,000001,Vente,456595.9,18,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0471,,,57,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.328803,48.943936
2023-1227614,2023-03-08,000001,Vente,456595.9,18,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0471,,,2,,,,,,,,,,1,2,Appartement,78,4,,,,,,2.328803,48.943936
2023-1227618,2023-03-30,000001,Vente,340000,19,,RUE MATHILDE MILLIARD,6115,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0059,,,,,,,,,,,,,0,1,Maison,53,3,S,sols,,,163,2.333456,48.938411
2023-1227693,2023-03-30,000001,Vente,174000,6,,IMP JEAN MOULIN,4561,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0298,,,108,55.33,,,,,,,,,1,2,Appartement,53,3,,,,,,2.330997,48.940827
2023-1227693,2023-03-30,000001,Vente,174000,10,,IMP JEAN MOULIN,4561,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0298,,,58,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.330997,48.940827
2023-1227774,2023-03-13,000001,Vente,165000,142,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000K0087,,,41,,58,55.31,,,,,,,2,2,Appartement,53,3,,,,,,2.332445,48.92991
2023-1227774,2023-03-13,000001,Vente,165000,142,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000K0087,,,41,,58,55.31,,,,,,,2,3,Dépendance,,0,,,,,,2.332445,48.92991
2023-1227776,2023-03-31,000001,Vente,113000,39,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0175,,,365,22.18,,,,,,,,,1,2,Appartement,22,1,,,,,,2.327666,48.92669
2023-1227934,2023-04-05,000001,Vente,225000,38,,AV DE VERDUN,9160,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0772,,,500,,547,69.1,,,,,,,2,3,Dépendance,,0,,,,,,2.330838,48.935809
2023-1227934,2023-04-05,000001,Vente,225000,38,,AV DE VERDUN,9160,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0772,,,412,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.330838,48.935809
2023-1227934,2023-04-05,000001,Vente,225000,38,,AV DE VERDUN,9160,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0772,,,500,,547,69.1,,,,,,,2,2,Appartement,71,3,,,,,,2.330838,48.935809
2023-1227963,2023-03-31,000001,Vente,176400,38,,AV DE VERDUN,9160,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0772,,,524,,574,70.8,,,,,,,2,2,Appartement,70,4,,,,,,2.330838,48.935809
2023-1227963,2023-03-31,000001,Vente,176400,38,,AV DE VERDUN,9160,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0772,,,524,,574,70.8,,,,,,,2,3,Dépendance,,0,,,,,,2.330838,48.935809
2023-1227963,2023-03-31,000001,Vente,176400,38,,AV DE VERDUN,9160,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0772,,,439,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.330838,48.935809
2023-1227969,2023-04-07,000001,Vente,96500,39,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0175,,,366,22.85,,,,,,,,,1,2,Appartement,22,1,,,,,,2.327666,48.92669
2023-1228117,2023-04-05,000001,Vente en l'état futur d'achèvement,342000,24,,QUAI ALFRED SISLEY,0037,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0054,,,16,69.8,,,,,,,,,1,,,,,,,,,,2.335188,48.938541
2023-1228117,2023-04-05,000001,Vente en l'état futur d'achèvement,342000,24,,QUAI ALFRED SISLEY,0037,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0054,,,93,,,,,,,,,,1,,,,,,,,,,2.335188,48.938541
2023-1228248,2023-04-06,000001,Vente,100000,39,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0175,,,284,21.25,,,,,,,,,1,2,Appartement,21,1,,,,,,2.327666,48.92669
2023-1228356,2023-03-31,000001,Vente,212000,6,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,1222,79.83,,,,,,,,,1,2,Appartement,83,4,,,,,,2.332382,48.934813
2023-1228356,2023-03-31,000001,Vente,212000,9001,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,1553,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2023-1228446,2023-04-04,000001,Vente,235000,3,,RUE DU ONZE NOVEMBRE 1918,6800,92390,92078,Villeneuve-la-Garenne,92,,,920780000K0190,,,141,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.33433,48.930882
2023-1228446,2023-04-04,000001,Vente,235000,1,,RUE DU ONZE NOVEMBRE 1918,6800,92390,92078,Villeneuve-la-Garenne,92,,,920780000K0190,,,15,63.52,,,,,,,,,1,2,Appartement,63,3,,,,,,2.33433,48.930882
2023-1228502,2023-03-31,000001,Vente,238904.27,9001,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,1553,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.332382,48.934813
2023-1228502,2023-03-31,000001,Vente,238904.27,6,,PL ANDRE MALRAUX,0043,92390,92078,Villeneuve-la-Garenne,92,,,920780000I0314,,,1222,,,,,,,,,,1,2,Appartement,83,4,,,,,,2.332382,48.934813
2023-1228552,2023-04-20,000001,Vente,247000,8,,RUE HENRI BARBUSSE,4420,92390,92078,Villeneuve-la-Garenne,92,,,920780000H0118,,,36,64.1,,,,,,,,,1,2,Appartement,63,3,,,,,,2.335033,48.936418
2023-1228552,2023-04-20,000001,Vente,247000,8,,RUE HENRI BARBUSSE,4420,92390,92078,Villeneuve-la-Garenne,92,,,920780000H0118,,,61,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.335033,48.936418
2023-1228721,2023-04-14,000001,Vente en l'état futur d'achèvement,188180,24,,QUAI ALFRED SISLEY,0037,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0054,,,61,27.5,,,,,,,,,1,,,,,,,,,,2.335188,48.938541
2023-1228721,2023-04-14,000001,Vente en l'état futur d'achèvement,188180,24,,QUAI ALFRED SISLEY,0037,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0054,,,124,,,,,,,,,,1,,,,,,,,,,2.335188,48.938541
2023-1228758,2023-04-28,000001,Vente,1,33,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0243,,6,,,,,,,,,,,0,,,,,,,,,,2.327009,48.926443
2023-1228855,2023-03-28,000001,Vente en l'état futur d'achèvement,308000,24,,QUAI ALFRED SISLEY,0037,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0054,,,74,74.4,,,,,,,,,1,,,,,,,,,,2.335188,48.938541
2023-1228855,2023-03-28,000001,Vente en l'état futur d'achèvement,308000,24,,QUAI ALFRED SISLEY,0037,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0054,,,137,,,,,,,,,,1,,,,,,,,,,2.335188,48.938541
2023-1228889,2023-05-04,000001,Vente,95000,39,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0175,,,316,22.38,,,,,,,,,1,2,Appartement,23,1,,,,,,2.327666,48.92669
2023-1228937,2023-04-28,000001,Vente,374500,46,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0490,,,359,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.325824,48.944372
2023-1228937,2023-04-28,000001,Vente,374500,48,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0490,,,31,90.7,,,,,,,,,1,2,Appartement,90,4,,,,,,2.325824,48.944372
2023-1229075,2023-04-27,000001,Vente,178500,44,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0313,,,141,,156,60.57,,,,,,,2,3,Dépendance,,0,,,,,,2.332128,48.938453
2023-1229075,2023-04-27,000001,Vente,178500,44,,AV JEAN MOULIN,4560,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0313,,,141,,156,60.57,,,,,,,2,2,Appartement,58,4,,,,,,2.332128,48.938453
2023-1229079,2023-05-02,000001,Vente,375000,2,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0465,,,13,84.22,17,,31,,,,,,3,3,Dépendance,,0,,,,,,2.330052,48.943411
2023-1229079,2023-05-02,000001,Vente,375000,2,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0465,,,13,84.22,17,,31,,,,,,3,1,Maison,84,4,,,,,,2.330052,48.943411
2023-1229162,2023-04-27,000001,Vente,120000,39,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0175,,,260,21.44,,,,,,,,,1,2,Appartement,21,1,,,,,,2.327666,48.92669
2023-1229234,2023-05-05,000001,Vente en l'état futur d'achèvement,180420,24,,QUAI ALFRED SISLEY,0037,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0054,,,58,35,,,,,,,,,1,,,,,,,,,,2.335188,48.938541
2023-1229234,2023-05-05,000001,Vente en l'état futur d'achèvement,180420,24,,QUAI ALFRED SISLEY,0037,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0054,,,144,,,,,,,,,,1,,,,,,,,,,2.335188,48.938541
2023-1229235,2023-05-09,000001,Vente en l'état futur d'achèvement,377000,24,,QUAI ALFRED SISLEY,0037,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0054,,,8,115.9,,,,,,,,,1,,,,,,,,,,2.335188,48.938541
2023-1229235,2023-05-09,000001,Vente en l'état futur d'achèvement,377000,24,,QUAI ALFRED SISLEY,0037,92390,92078,Villeneuve-la-Garenne,92,,,920780000E0054,,,84,,,,,,,,,,1,,,,,,,,,,2.335188,48.938541
2023-1229267,2023-05-12,000001,Vente,30000,,,LA BERTRANE,B002,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0074,,,,,,,,,,,,,0,,,,,S,sols,,,2,2.328034,48.927603
2023-1229267,2023-05-12,000001,Vente,30000,19,,AV MARC SANGNIER,5152,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0090,,,,,,,,,,,,,0,,,,,S,sols,,,329,2.326924,48.927478
2023-1229294,2023-05-09,000001,Vente,283000,13,,AV DU PONANT,7155,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0473,,,67,80.35,,,,,,,,,1,2,Appartement,79,4,,,,,,2.328652,48.943509
2023-1229294,2023-05-09,000001,Vente,283000,43,,RUE PAUL SIGNAC,6658,92390,92078,Villeneuve-la-Garenne,92,,,920780000D0473,,,41,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.328652,48.943509
2023-1229371,2023-05-22,000001,Vente,150500,14,,RUE CHAILLON,1435,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0385,,,176,,65,64.99,,,,,,,2,2,Appartement,65,4,,,,,,2.329585,48.936261
2023-1229371,2023-05-22,000001,Vente,150500,14,,RUE CHAILLON,1435,92390,92078,Villeneuve-la-Garenne,92,,,920780000G0385,,,176,,65,64.99,,,,,,,2,3,Dépendance,,0,,,,,,2.329585,48.936261
2023-1229486,2023-05-11,000001,Vente,210000,6,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0142,,,167,,51,72.55,,,,,,,2,2,Appartement,71,4,,,,,,2.331243,48.937179
2023-1229486,2023-05-11,000001,Vente,210000,6,,BD CHARLES DE GAULLE,1449,92390,92078,Villeneuve-la-Garenne,92,,,920780000F0142,,,167,,51,72.55,,,,,,,2,3,Dépendance,,0,,,,,,2.331243,48.937179
2023-1229500,2023-05-16,000001,Vente,194000,12,,RUE HENRI BARBUSSE,4420,92390,92078,Villeneuve-la-Garenne,92,,,920780000H0143,,,141,,,,,,,,,,1,2,Appartement,57,3,,,,,,2.334997,48.936893
2023-1229500,2023-05-16,000001,Vente,194000,12,,RUE HENRI BARBUSSE,4420,92390,92078,Villeneuve-la-Garenne,92,,,920780000H0143,,,22,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.334997,48.936893
2023-1229692,2023-05-24,000001,Vente,100000,39,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0175,,,282,22.34,,,,,,,,,1,2,Appartement,22,1,,,,,,2.327666,48.92669
2023-1229692,2023-05-24,000001,Vente,100000,39,,BD GALLIENI,4115,92390,92078,Villeneuve-la-Garenne,92,,,920780000N0175,,,464,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.327666,48.92669
2023-1229708,2023-05-16,000001,Vente,226000,10,,RUE HENRI BARBUSSE,4420,92390,92078,Villeneuve-la-Garenne,92,,,920780000H0118,,,22,45.76,,,,,,,,,1,2,Appartement,45,2,,,,,,2.335033,48.936418
2023-1229708,2023-05-16,000001,Vente,226000,10,,RUE HENRI BARBUSSE,4420,92390,92078,Villeneuve-la-Garenne,92,,,920780000H0118,,,77,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.335033,48.936418
